31e37ace-d685-11e6-82b5-3497f68b8eda,Cytogam,restricted,,
31e394e0-d685-11e6-82b5-3497f68b8eda,Cytomegalovirus Immune Globulin,restricted,,
31e3a1d8-d685-11e6-82b5-3497f68b8eda,Daptomycin,restricted,"In skin and soft tissue infections, 4 mg/kg daptomycin is given intravenously once daily. For S. aureus bacteraemia or right-sided endocarditis, the approved dose is 6 mg/kg given intravenously once daily. Daptomycin is given every 48 hours in patients with renal impairment with a creatinine clearance of less than 30 ml/min. No information is available on dosing in people less than 18 years of age. Daptomycin is supplied as a sterile, preservative-free, pale yellow to light brown, lyophilised 500- or 350-mg cake that must be reconstituted with normal saline prior to use. Daptomycin is applicable as 30-min infusion or 2-min injection.",
31e3aef1-d685-11e6-82b5-3497f68b8eda,Dicloxacillin,unrestricted,"Common adverse drug reactions (ADRs) associated with the use of dicloxacillin include: diarrhoea, nausea, rash, urticaria, pain and inflammation at injection site, superinfection (including candidiasis), allergy, and transient increases in liver enzymes and bilirubin. On rare occasions, cholestatic jaundice (also referred to as cholestatic hepatitis) has been associated with dicloxacillin therapy. The reaction may occur up to several weeks after treatment has stopped, and takes weeks to resolve. The estimated incidence is 1 in 15,000 exposures, and is more frequent in people over 55 years old, females, and those with treatment longer than 2 weeks. It should be used with caution and monitored in the elderly, particularly with intravenous administration, due to a risk of thrombophlebitis.",
31e3bbc5-d685-11e6-82b5-3497f68b8eda,Doxycycline,unrestricted,"Cautions and side effects are similar to those of other members of the tetracycline antibiotic group. An erythematous rash in sun-exposed parts of the body has been reported to occur in 7.3每21.2% of persons taking doxycycline for malaria prophylaxis. One study examined the tolerability of various malaria prophylactic regimens and found doxycycline did not cause a significantly higher percentage of all skin events (photosensitivity not specified) when compared with other antimalarials. The rash resolves upon discontinuation of the drug. Unlike some other members of the tetracycline group, it may be used in those with renal impairment. Doxycycline is contraindicated in the pediatric treatment of acute bacterial rhinosinusitis.",
31e3c8af-d685-11e6-82b5-3497f68b8eda,Enoxacin,unrestricted,"Enoxacin is an oral broad-spectrum fluoroquinolone antibacterial agent used in the treatment of urinary tract infections and gonorrhea. Insomnia is a common adverse effect. It has been shown recently that it may have cancer inhibiting effect. Enoxacin, like other fluoroquinolones, is known to trigger seizures or lower the seizure threshold. The compound should not be administered to patients with epilepsy or a personal history of previous convulsive attacks as may promote the onset of these disorders.",
31e3d3a5-d685-11e6-82b5-3497f68b8eda,Ertapenem,unrestricted,,
31e3df95-d685-11e6-82b5-3497f68b8eda,Erythromycin,unrestricted,"Adverse effects: Gastrointestinal disturbances, such as diarrhea, nausea, abdominal pain, and vomiting, are very common because erythromycin is a motilin agonist.[14] Because of this, erythromycin tends not to be prescribed as a first-line drug. It may be useful in treating gastroparesis due to this promotility effect. Intravenous erythromycin may also be used in endoscopy as an adjunct to clear gastric contents. More serious side effects include arrhythmia with prolonged QT intervals including torsades de pointes, and reversible deafness. Allergic reactions range from urticaria to anaphylaxis. Cholestasis, Stevens每Johnson syndrome, and toxic epidermal necrolysis are some other rare side effects that may occur. Studies have shown evidence both for and against the association of pyloric stenosis and exposure to erythromycin prenatally and postnatally. Exposure to erythromycin (especially long courses at antimicrobial doses, and also through breastfeeding) has been linked to an increased probability of pyloric stenosis in young infants.[17][18] Erythromycin used for feeding intolerance in young infants has not been associated with hypertrophic pyloric stenosis. Erythromycin estolate has been associated with reversible hepatotoxicity in pregnant women in the form of elevated serum glutamic-oxaloacetic transaminase and is not recommended during pregnancy. Some evidence suggests similar hepatotoxicity in other populations. It can also affect the central nervous system, causing psychotic reactions, nightmares and night sweats. It may also alter the effectiveness of combined oral contraceptive pills because of its effect on the gut flora. Erythromycin is an inhibitor of the cytochrome P450 system, which means it can have a rapid effect on levels of other drugs metabolised by this system, e.g., warfarin.",
31e3ed35-d685-11e6-82b5-3497f68b8eda,Flucloxacillin,unrestricted,"Common adverse drug reactions associated with the use of flucloxacillin include: diarrhoea, nausea, rash, urticaria, pain and inflammation at injection site, superinfection (including candidiasis), allergy, and transient increases in liver enzymes and bilirubin. Rarely, cholestatic jaundice (also referred to as cholestatic hepatitis) has been associated with flucloxacillin therapy. The reaction may occur up to several weeks after treatment has stopped, and takes weeks to resolve. The estimated incidence is one in 15,000 exposures, and is more frequent in people >55 years, females, and those with treatment longer than two weeks.",
31e3fa03-d685-11e6-82b5-3497f68b8eda,Fluconazole,restricted,"Fluconazole is a first-generation triazole antifungal medication. It differs from earlier azole antifungals (such as ketoconazole) in that its structure contains a triazole ring instead of an imidazole ring. While the imidazole antifungals are mainly used topically, fluconazole and certain other triazole antifungals are preferred when systemic treatment is required because of their improved safety and predictable absorption when administered orally. Fluconazole's spectrum of activity includes most Candida species (but not Candida krusei or Candida glabrata), Cryptococcus neoformans, some dimorphic fungi, and dermatophytes, among others. Common uses include: 1) The treatment of non-systemic Candida infections of the vagina (""yeast infections""), throat, and mouth. 2) Certain systemic Candida infections in people with healthy immune systems, including infections of the bloodstream, kidney, or joints. Other antifungals are usually preferred when the infection is in the heart or central nervous system, and for the treatment of active infections in people with weak immune systems. 3) The prevention of Candida infections in people with weak immune systems, such as those neutropenic due to cancer chemotherapy, those with advanced HIV infections, transplant patients, and premature infants. 4) As a second-line agent for the treatment of cryptococcal meningoencephalitis, a fungal infection of the central nervous system.",
31e407cb-d685-11e6-82b5-3497f68b8eda,Flucytosine,unrestricted,"Oral flucytosine is indicated for the treatment of serious infections caused by susceptible strains of Candida or Cryptococcus neoformans. It can also be used for the treatment of chromomycosis (chromoblastomycosis), if susceptible strains cause the infection. Flucytosine must not be used as a sole agent in life-threatening fungal infections due to relatively weak antifungal effects and fast development of resistance, but rather in combination with amphotericin B and/or azole antifungals such as fluconazole or itraconazole. Minor infections such as candidal cystitis may be treated with flucytosine alone. In some countries, treatment with slow intravenous infusions for no more than a week is also a therapeutic option, particular if the disease is life-threatening. Serious fungal infections may occur in those who are immunocompromised. These people benefit from combination therapy including flucytosine, but the incidence of side-effects of a combination therapy, particular with amphotericin B, may be higher.",
31e411aa-d685-11e6-82b5-3497f68b8eda,Fosfomycin,restricted,"Fosfomycin is indicated in the treatment of urinary tract infections, where it is usually administered as a single oral megadose. Its use in combination with tobramycin to treat lung infections in patients with cystic fibrosis was also explored. The drug is well tolerated and has a low incidence of harmful side-effects. However, development of bacterial resistance under therapy is a frequent occurrence and makes fosfomycin unsuitable for sustained therapy of severe infections. It is not recommended for children and those over 75 years old. Additional uses have been proposed. The global problem of advancing antimicrobial resistance has led to a renewed interest in its use more recently.",
31e41cfa-d685-11e6-82b5-3497f68b8eda,Fungizone,unrestricted,"Intravenous: 1) Deoxycholate: Amphotericin B alone is insoluble in normal saline at a pH of 7. The original formulation used sodium deoxycholate to improve solubility. Amphotericin B deoxycholate (ABD) is administered IV, though with frequent adverse effects as detailed in the side effects section. As the original formulation of amphotericin, it is often referred to as ""conventional"" amphotericin. 2) Liposomal formulations: In order to improve the tolerability of amphotericin and reduce toxicity, several lipid formulations have been developed. From studies, it appears that liposomal amphotericin B preparations exhibit fewer side effects, while having similar efficacy. Various preparations have recently been introduced. All of these are more expensive than plain amphotericin B. AmBisome (LAMB) is a liposomal formulation of amphotericin B for injection, developed by NeXstar Pharmaceuticals (acquired by Gilead Sciences in 1999). It was approved by the FDA in 1997. It is marketed by Gilead in Europe and licensed to Astellas Pharma (formerly Fujisawa Pharmaceuticals) for marketing in the USA, and Sumitomo Pharmaceuticals in Japan. It consists of a mixture of phosphatidylcholine, cholesterol and distearoyl phosphatidylglycerol that in aqueous media they spontaneously arrange into unilamellar vesicles that contain amphotericin B. Liposomal formulations have been primarily used as it has been found to have less renal toxicity than deoxycholate. Guidelines also recommend the use of LAMB for CNS fungal infections due to better pharmacokinetics and CNS penetration but do note that this is based only on animal models. Fungisome is a generic liposomal complex of amphotericin B. It is marketed by Lifecare Innovations of India. 3) Lipid complex formulations: Amphotec (ABCD) and Abelcet (ABLC) are lipid complex preparations. Abelcet was approved by the FDA in 1995. It consists of amphotericin B and two lipids in a 1:1 ratio that form large ribbon-like structures. Amphotec is a complex of amphotericin and sodium cholesteryl sulfate in a 1:1 ratio. Two molecules of each form a tetramer that aggregate into spiral arms on a disk-like complex. It was approved by the FDA in 1996. Neither of these are true unilamellar liposomes like ambisome. Oral preparations: A major barrier to the use of amphotericin in resource-poor settings is that it must be given intravenously (except for topical applications). An oral preparation exists, but is not commercially available. The amphipathic nature of amphotericin along with its low solubility and permeability has posed major hurdles for oral administration given its low bioavailability. In the past it had been used for fungal infections of the surface of the GI tract such as thrush, but has been replaced by other antifungals such as nystatin and fluconazole. However, recently novel nanoparticulate drug delivery systems such as AmbiOnp, nanosuspensions, lipid-based drug delivery systems including cochleates, self-emulsifying drug delivery systems, solid lipid nanoparticles and polymeric nanoparticles〞such as Amphotericin B in pegylated polylactide coglycolide copolymer nanoparticles〞have demonstrated potential for oral formulation of amphotericin B",
31e431ee-d685-11e6-82b5-3497f68b8eda,Fusidic Acid,unrestricted,"Fusidic acid should not be used on its own to treat S. aureus infections when used at low drug dosages. However, it may be possible to use fusidic acid as monotherapy when used at higher doses. The use of topical preparations (skin creams and eye ointments) containing fusidic acid is strongly associated with the development of resistance, and there are voices advocating against the continued use of fusidic acid monotherapy in the community. Topical preparations used in Europe often contain fusidic acid and gentamicin in combination, which helps to prevent the development of resistance. Depending on the reason for which sodium fusidate is prescribed, the adult dose can be 250 mg twice a day and or up to 750 mg three times a day. (Skin conditions normally need the smaller dose). It is available in tablet and suspension form. A oral dosing regimen is in clinical development in the U.S. based on the pharmacokinetic/pharmacodynamic profile of the compound. It incorporates a dose of 1,500 mg twice on the first day followed by 600 mg twice-daily. It has been demonstrated in an in vitro model to have a low potential for selection of resistant organisms. There is an intravenous preparation available, but it is irritant to veins, causing phlebitis. Most people absorb the drug extremely well after taking it orally, so, if a patient can swallow, there is not much need to administer it intravenously, even if used to treat endocarditis (infection of the heart chambers).",
31e43f85-d685-11e6-82b5-3497f68b8eda,Gent/Tobra/Amikacin,unrestricted,,
31e449a6-d685-11e6-82b5-3497f68b8eda,Gentamicin,unrestricted,"Adverse effects of gentamicin can range from less severe reactions such as nausea and vomiting to more severe reactions such as: Low blood counts, Allergic responses, Neuromuscular problems, Nerve damage, Kidney damage (nephrotoxicity), Ear disorders (ototoxicity), Nephrotoxicity and ototoxicity are thought to be dose related with higher doses causing greater chance of toxicity. These two toxicities may have delayed presentation, sometimes not appearing until after completing treatment.",
31e45400-d685-11e6-82b5-3497f68b8eda,Imipenem,unrestricted,"Imipenem (Primaxin) is an intravenous 汕-lactam antibiotic discovered by Merck scientists Burton Christensen, William Leanza, and Kenneth Wildonger in 1980. It was the first member of the carbapenem class of antibiotics. Carbapenems are highly resistant to the 汕-lactamase enzymes produced by many multiple drug-resistant Gram-negative bacteria,[2] thus play a key role in the treatment of infections not readily treated with other antibiotics. It was discovered via a lengthy trial-and-error search for a more stable version of the natural product thienamycin, which is produced by the bacterium Streptomyces cattleya. Thienamycin has antibacterial activity, but is unstable in aqueous solution, so impractical to administer to patients. Imipenem has a broad spectrum of activity against aerobic and anaerobic, Gram-positive and Gram-negative bacteria. It is particularly important for its activity against Pseudomonas aeruginosa and the Enterococcus species. It is not active against MRSA, however.",
31e4601a-d685-11e6-82b5-3497f68b8eda,Imipenem/Cilastatin,unrestricted,"Primaxin is indicated in lower respiratory tract infections, urinary tract infections, intra-abdominal infections, gynecologic infections, bacterial septicemia, bone and joint infections, skin and skin structure infections, endocarditis and polymicrobic infections.",
31e46b08-d685-11e6-82b5-3497f68b8eda,Itraconazole,unrestricted,"Itraconazole has a broader spectrum of activity than fluconazole (but not as broad as voriconazole or posaconazole). In particular, it is active against Aspergillus, which fluconazole is not. It is also licensed for use in blastomycosis, sporotrichosis, histoplasmosis, and onychomycosis. Itraconazole is over 99% protein-bound and has virtually no penetration into cerebrospinal fluid. Therefore, it should never be used to treat meningitis or other central nervous system infections. According to the Johns Hopkins Abx Guide, it has ""negligible CSF penetration, however treatment has been successful for cryptococcal and coccidioidal meningitis"". It is also prescribed for systemic infections, such as aspergillosis, candidiasis, and cryptococcosis, where other antifungal drugs are inappropriate or ineffective. Itraconazole has also recently been explored as an anticancer agent for patients with basal cell carcinoma, non-small cell lung cancer, and prostate cancer. For example, in a phase II study involving men with advanced prostate cancer, high-dose itraconazole (600 mg/day) was associated with significant PSA responses and a delay in tumor progression. Itraconazole also showed activity in a phase II trial in men with non-small cell lung cancer when it was combined with the chemotherapy agent, pemetrexed.",
31e476a0-d685-11e6-82b5-3497f68b8eda,Itraconazole oral solution,unrestricted,"Itraconazole has a broader spectrum of activity than fluconazole (but not as broad as voriconazole or posaconazole). In particular, it is active against Aspergillus, which fluconazole is not. It is also licensed for use in blastomycosis, sporotrichosis, histoplasmosis, and onychomycosis. Itraconazole is over 99% protein-bound and has virtually no penetration into cerebrospinal fluid. Therefore, it should never be used to treat meningitis or other central nervous system infections. According to the Johns Hopkins Abx Guide, it has ""negligible CSF penetration, however treatment has been successful for cryptococcal and coccidioidal meningitis"". It is also prescribed for systemic infections, such as aspergillosis, candidiasis, and cryptococcosis, where other antifungal drugs are inappropriate or ineffective. Itraconazole has also recently been explored as an anticancer agent for patients with basal cell carcinoma, non-small cell lung cancer, and prostate cancer. For example, in a phase II study involving men with advanced prostate cancer, high-dose itraconazole (600 mg/day) was associated with significant PSA responses and a delay in tumor progression. Itraconazole also showed activity in a phase II trial in men with non-small cell lung cancer when it was combined with the chemotherapy agent, pemetrexed.",
31e483c5-d685-11e6-82b5-3497f68b8eda,Linezolid,restricted,"The main indication of linezolid is the treatment of severe infections caused by Gram-positive bacteria that are resistant to other antibiotics; it should not be used against bacteria that are sensitive to drugs with a narrower spectrum of activity, such as penicillins and cephalosporins. In both the popular press and the scientific literature, linezolid has been called a ""reserve antibiotic""〞one that should be used sparingly so that it will remain effective as a drug of last resort against potentially intractable infections. In the United States, the indications for linezolid use approved by the U.S. Food and Drug Administration (FDA) are the treatment of vancomycin-resistant Enterococcus faecium infections, with or without bacterial invasion of the bloodstream; nosocomial pneumonia (hospital-acquired) and community-acquired pneumonia caused by S. aureus or S. pneumoniae; complicated skin and skin structure infections (cSSSI) caused by susceptible bacteria, including diabetic foot infection, unless complicated by osteomyelitis (infection of the bone and bone marrow); and uncomplicated skin and soft tissue infections caused by S. pyogenes or S. aureus. The manufacturer advises against the use of linezolid for community-acquired pneumonia or uncomplicated skin and soft tissue infections caused by MRSA. In the United Kingdom, pneumonia and cSSSIs are the only indications noted in the product labeling. Linezolid appears to be as safe and effective for use in children and newborns as it is in adults.",
31e48fdf-d685-11e6-82b5-3497f68b8eda,Liposomal amphotericin B,restricted,"Intravenous: 1) Deoxycholate: Amphotericin B alone is insoluble in normal saline at a pH of 7. The original formulation used sodium deoxycholate to improve solubility. Amphotericin B deoxycholate (ABD) is administered IV, though with frequent adverse effects as detailed in the side effects section. As the original formulation of amphotericin, it is often referred to as ""conventional"" amphotericin. 2) Liposomal formulations: In order to improve the tolerability of amphotericin and reduce toxicity, several lipid formulations have been developed. From studies, it appears that liposomal amphotericin B preparations exhibit fewer side effects, while having similar efficacy. Various preparations have recently been introduced. All of these are more expensive than plain amphotericin B. AmBisome (LAMB) is a liposomal formulation of amphotericin B for injection, developed by NeXstar Pharmaceuticals (acquired by Gilead Sciences in 1999). It was approved by the FDA in 1997. It is marketed by Gilead in Europe and licensed to Astellas Pharma (formerly Fujisawa Pharmaceuticals) for marketing in the USA, and Sumitomo Pharmaceuticals in Japan. It consists of a mixture of phosphatidylcholine, cholesterol and distearoyl phosphatidylglycerol that in aqueous media they spontaneously arrange into unilamellar vesicles that contain amphotericin B. Liposomal formulations have been primarily used as it has been found to have less renal toxicity than deoxycholate. Guidelines also recommend the use of LAMB for CNS fungal infections due to better pharmacokinetics and CNS penetration but do note that this is based only on animal models. Fungisome is a generic liposomal complex of amphotericin B. It is marketed by Lifecare Innovations of India. 3) Lipid complex formulations: Amphotec (ABCD) and Abelcet (ABLC) are lipid complex preparations. Abelcet was approved by the FDA in 1995. It consists of amphotericin B and two lipids in a 1:1 ratio that form large ribbon-like structures. Amphotec is a complex of amphotericin and sodium cholesteryl sulfate in a 1:1 ratio. Two molecules of each form a tetramer that aggregate into spiral arms on a disk-like complex. It was approved by the FDA in 1996. Neither of these are true unilamellar liposomes like ambisome. Oral preparations: A major barrier to the use of amphotericin in resource-poor settings is that it must be given intravenously (except for topical applications). An oral preparation exists, but is not commercially available. The amphipathic nature of amphotericin along with its low solubility and permeability has posed major hurdles for oral administration given its low bioavailability. In the past it had been used for fungal infections of the surface of the GI tract such as thrush, but has been replaced by other antifungals such as nystatin and fluconazole. However, recently novel nanoparticulate drug delivery systems such as AmbiOnp, nanosuspensions, lipid-based drug delivery systems including cochleates, self-emulsifying drug delivery systems, solid lipid nanoparticles and polymeric nanoparticles〞such as Amphotericin B in pegylated polylactide coglycolide copolymer nanoparticles〞have demonstrated potential for oral formulation of amphotericin B",
31e4a63e-d685-11e6-82b5-3497f68b8eda,Meropenem,restricted,"Meropenem must be administered intravenously. It is supplied as a white crystalline powder to be dissolved in 5% monobasic potassium phosphate solution. Dosing must be adjusted for altered kidney function and for haemofiltration. The most common adverse effects are diarrhea (4.8%), nausea and vomiting (3.6%), injection-site inflammation (2.4%), headache (2.3%), rash (1.9%), and thrombophlebitis (0.9%).[4] Many of these adverse effects were observed in the setting of severely ill individuals already taking many medications including vancomycin.[6][7] One study showed Clostridium difficile-associated diarrhea happened in 3.6% of the patients on meropenem.[8] Meropenem also has a reduced potential for causing seizures in comparison with imipenem. Several cases of severe hypokalemia have been reported.[9][10] Meropenem, like other carbopenems, is a potent inducer of multidrug resistance in bacteria.",
31e4afb4-d685-11e6-82b5-3497f68b8eda,Metronidazole,unrestricted,"Metronidazole (MNZ), marketed under the brand name Flagyl among others, is an antibiotic and antiprotozoal medication. It is used either alone or with other antibiotics to treat pelvic inflammatory disease, endocarditis, and bacterial vaginosis. It is effective for dracunculiasis, giardiasis, trichomoniasis, and amebiasis. It is the drug of choice for a first episode of mild-to-moderate Clostridium difficile colitis. Metronidazole is available by mouth, as a cream, and intravenously. Common side effects include nausea, a metallic taste, loss of appetite, and headaches. Occasionally seizures or allergies to the medication may occur. Metronidazole should not be used in early pregnancy but appears to be safe later in pregnancy. It should not be used when breastfeeding. Metronidazole began to be commercially used in 1960 in France. It is on the World Health Organization's List of Essential Medicines, the most important medications needed in a basic health system. It is available in most areas of the world. The pills are not very expensive being between 0.01 and 0.10 USD each. In the United States it is about 26 USD for ten days of treatment. Common adverse drug reactions (≡1% of those treated with the drug) associated with systemic metronidazole therapy include: nausea, diarrhea, weight loss, abdominal pain, vomiting, headache, dizziness, and metallic taste in the mouth. Intravenous administration is commonly associated with thrombophlebitis. Infrequent adverse effects include: hypersensitivity reactions (rash, itch, flushing, fever), headache, dizziness, vomiting, glossitis, stomatitis, dark urine, and paraesthesia. High doses and long-term systemic treatment with metronidazole are associated with the development of leucopenia, neutropenia, increased risk of peripheral neuropathy, and central nervous system toxicity. Common adverse drug reaction associated with topical metronidazole therapy include local redness, dryness and skin irritation; and eye watering (if applied near eyes). Metronidazole has been associated with cancer in animal studies. Metronidazole may cause mood swings. Some evidence from studies in rats indicates the possibility it may contribute to serotonin syndrome, although no case reports documenting this have been published to date.",
31e4bee4-d685-11e6-82b5-3497f68b8eda,Micafungin,restricted,"1) Dosage: The metabolism of micafungin occurs hepatically as the drug molecule is a substrate of CYP3A4, a liver enzyme. Precautions should be taken with regards to dosing, as micafungin also inhibits its own clearance via weak CYP3A4 inhibition. 2) Dosage forms: Micafungin is a natural antifungal product derived from other fungi as a defense mechanism for competition of nutrients, etc. To be specific, micafungin is derived from FR901379, and is produced by Coleophoma empetri. Mycamine 50mg for intravenous (IV) infusion (manufacturer Astellas). Mycamine 100mg for IV infusion (manufacturer Astellas). Brand names in countries other than the US may vary.",
31e4ce08-d685-11e6-82b5-3497f68b8eda,Minocycline,unrestricted,"Minocycline and doxycycline are frequently used for the treatment of acne vulgaris. Both of these closely related antibiotics have similar levels of efficacy, although doxycycline has a slightly lower risk of adverse side effects. Historically, minocycline has been a very effective treatment for acne vulgaris. However, acne that is caused by antibiotic resistant bacteria is a growing problem in many countries. In Europe and North America, a significant number of acne patients no longer respond well to treatment with tetracycline family antibiotics (e.g. tetracycline, doxycycline and minocycline) because their acne symptoms are caused by bacteria (primarily Propionibacterium acnes) that are resistant to these antibiotics. Minocycline is also used for other skin infections such as MRSA as well as Lyme disease, as the one pill twice daily 100 mg dosage is far easier for patients than the four times a day required with tetracycline or oxytetracycline. Its activity against Lyme disease is enhanced by its superior ability to cross the blood-brain barrier. Although minocycline's broader spectrum of activity, compared with other members of the group, includes activity against Neisseria meningitidis, its use as a prophylaxis is no longer recommended because of side effects (dizziness and vertigo). It may be used to treat certain strains of MRSA infection and a disease caused by drug resistant acinetobacter. Both minocycline and doxycycline have shown effectiveness in asthma due to immune suppressing effects. Minocycline as well as doxycycline have modest effectiveness in treating rheumatoid arthritis. It is recognized as a DMARDS (Disease-Modifying Anti-Rheumatic Drug) by the American College of Rheumatology, which recommends its use as a treatment for rheumatoid arthritis. A list of indications for which minocycline has been used include: Amoebic dysentery, Anthrax, Bubonic plague, Cholera, Ehrlichiosis, Gonorrhea (when penicillin cannot be given), Gougerot-Carteaud syndrome (confluent and reticulated papillomatosis), Hidradenitis suppurativa, HIV〞for use as an adjuvant to HAART, Periodontal disease, Perioral dermatitis, Respiratory infections such as pneumonia, Rocky Mountain spotted fever, Rosacea, Syphilis (when penicillin cannot be given), Urinary tract infections, rectal infections, and infections of the cervix caused by certain microbes.",
31e4dbd3-d685-11e6-82b5-3497f68b8eda,Moxifloxacin,restricted,"Moxifloxacin is used to treat a number of infections, including: respiratory tract infections, cellulitis, anthrax, intraabdominal infections, endocarditis, meningitis, and tuberculosis. The initial approval by the FDA (December 1999) encompassed these indications: Acute exacerbations of chronic bronchitis, Acute bacterial sinusitis, Community acquired pneumonia. Additional indications approved by the FDA are: April 2001: Uncomplicated skin and skin structure infections. May 2004: Community acquired pneumonia caused by multidrug resistant Streptococcus pneumoniae. June 2005: Complicated skin and skin structure infections. November 2005: Complicated intra-abdominal infections. The European Union requires that moxifloxacin only be prescribed when other antibiotics that have been initially recommended for treatment cannot be used or have failed. No uses within the pediatric population for oral and intravenous moxifloxacin have been approved. A significant number of drugs found within this class, including moxifloxacin, are not licensed by the FDA for use in children due to the risk of permanent injury to the musculoskeletal system. In ophthalmology, moxifloxacin is approved for the treatment of conjunctival infections caused by susceptible bacteria.",
31e4e8b6-d685-11e6-82b5-3497f68b8eda,Netilmicin,unrestricted,Netilmicin is a member of the aminoglycoside family of antibiotics. These antibiotics have the ability to kill a wide variety of bacteria. Netilmicin is not absorbed from the gut and is therefore only given by injection or infusion. It is only used in the treatment of serious infections particularly those resistant to gentamicin.,
31e4f44e-d685-11e6-82b5-3497f68b8eda,Nitazoxanide,restricted,"Nitazoxanide is an effective first-line treatment for infection by Blastocystis species and is indicated for the treatment of infection by Cryptosporidium parvum or Giardia lamblia in immunocompetent adults and children. It is also an effective treatment option for infections caused by other protozoa and helminths (e.g., Entamoeba histolytica, Hymenolepis nana, Ascaris lumbricoides, and Cyclospora cayetanensis). As of September 2015, it is in phase 3 clinical trials for the treatment influenza due to its inhibitory effect on a broad range of influenza virus subtypes and efficacy against influenza viruses that are resistant to neuraminidase inhibitors like tamiflu. Nitazoxanide is also being researched as a potential treatment for chronic hepatitis B, chronic hepatitis C, rotavirus and norovirus gastroenteritis.",
31e4ffcf-d685-11e6-82b5-3497f68b8eda,Nitrofurantoin,unrestricted,"Current uses include the treatment of uncomplicated urinary tract infections (UTIs) and prophylaxis against UTIs in people prone to recurrent UTIs. Increasing bacterial antibiotic resistance to other commonly used agents, such as fluoroquinolones and trimethoprim/sulfamethoxazole, has led to increased interest in using nitrofurantoin. Several trials comparing nitrofurantoin to other commonly used agents have shown this drug results in similar cure rates for uncomplicated UTIs. The efficacy of nitrofurantoin in treating UTIs combined with a low rate of bacterial resistance to this agent makes it one of the first-line agents for treating uncomplicated UTIs as recommended by the Infectious Diseases Society of America and the European Society for Microbiology and Infectious Diseases. Nitrofurantoin is not recommended for the treatment of pyelonephritis, prostatitis and intra-abdominal abscess, because of extremely poor tissue penetration and low blood levels.",
31e50a17-d685-11e6-82b5-3497f68b8eda,Norfloxacin,unrestricted,"The initial approval by the U.S. Food and Drug Administration (FDA) in 1986 encompassed the following indications: Complicated urinary tract infections (restricted use); Uncomplicated urethral and cervical gonorrhea (however this indication is no longer considered to be effective by some experts due to bacterial resistance); Prostatitis due to Escherichia coli; Syphilis treatment: Norfloxacin has not been shown to be effective in the treatment of syphilis. Antimicrobial agents used in high doses for short periods of time to treat gonorrhea may mask or delay the symptoms of incubating syphilis. Though the fluoroquinolones are sometimes used to treat typhoid and paratyphoid fever, it should be noted here that norfloxacin had more clinical failures than the other fluoroquinolones (417 participants, 5 trials). In ophthalmology, Norfloxacin licensed use is limited to the treatment of conjunctival infections caused by susceptible bacteria. Norfloxacin has been restricted in the Republic of Ireland due to the risks of C. difficile super infections and permanent nerve as well as tendon injuries. It licensed use in acute and chronic complicated kidney infections has been withdrawn as a result.",
31e51619-d685-11e6-82b5-3497f68b8eda,Oxacillin,unrestricted,"Oxacillin is a penicillinase-resistant 汕-lactam. It is similar to methicillin, and has replaced methicillin in clinical use. Other related compounds are nafcillin, cloxacillin, dicloxacillin, and flucloxacillin. Since it is resistant to penicillinase enzymes, such as that produced by Staphylococcus aureus, it is widely used clinically in the US to treat penicillin-resistant Staphylococcus aureus. However, with the introduction and widespread use of both oxacillin and methicillin, antibiotic-resistant strains called methicillin-resistant and oxacillin-resistant Staphylococcus aureus (MRSA/ORSA) have become increasingly prevalent worldwide. MRSA/ORSA is treated using vancomycin.",
31e52e53-d685-11e6-82b5-3497f68b8eda,Oxacillin/Nafcillin,unrestricted,,
31e53bcf-d685-11e6-82b5-3497f68b8eda,Palivizumab,restricted,"Palivizumab was licensed in June 1998 by the Food and Drug Administration for the reduction of serious lower respiratory tract infection caused by respiratory syncytial virus in children at increased risk of severe disease. Since that time, the American Academy of Pediatrics has updated its guidance for the use of palivizumab 4 times as additional data became available to provide a better understanding of infants and young children at greatest risk of hospitalization attributable to RSV infection. The updated recommendations in this policy statement reflect new information regarding the seasonality of RSV circulation, palivizumab pharmacokinetics, the changing incidence of bronchiolitis hospitalizations, the effect of gestational age and other risk factors on RSV hospitalization rates, the mortality of children hospitalized with RSV infection, the effect of prophylaxis on wheezing, and palivizumab-resistant RSV isolates. This policy statement updates and replaces the recommendations found in the 2012 Red Book. Infants younger than one year with bronchopulmonary dysplasia (i.e. who were born at <32 weeks gestation and required supplemental oxygen for the first 28 days after birth) and infants younger than two years with bronchopulmonary dysplasia who required medical therapy (e.g. supplemental oxygen, glucocorticoids, diuretics) within six months of the anticipated RSV season are recommended to use palivizumab as prophylaxis. Also, infants younger than one year who were born at <29 weeks (i.e. ≒28 weeks, 6 days) of gestation are recommended to use palivizumab.",
31e5487c-d685-11e6-82b5-3497f68b8eda,Penicillin G,unrestricted,"As an antibiotic, Penicillin G is noted to possess effectiveness mainly against Gram-positive organisms. Some Gram-negative organisms such as Neisseria gonorrhoeae and Neisseria meningitidis are also reported to be susceptible to Penicillin G.",
